acct,permit_id,status,issue_date,permit_type,description
1262690030012,7,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030012,8,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030012,9,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030012,10,C,2008-10-16,30,New Building
1262690030012,11,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030012,12,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030012,13,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030012,14,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030012,15,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030012,16,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030012,17,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030013,1,C,2007-01-02,30,New Building
1262690030013,2,C,2005-08-03,39,New Construction w/o Permit
1262690030013,3,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030013,4,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030013,5,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030013,6,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030013,7,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030013,8,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030013,9,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030013,10,C,2008-10-16,30,New Building
1262690030013,11,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030013,12,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030013,13,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030013,14,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030013,15,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030013,16,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030013,17,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030014,1,C,2007-01-02,30,New Building
1262690030014,2,C,2005-08-03,39,New Construction w/o Permit
1262690030014,3,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030014,4,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030014,5,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030014,6,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030014,7,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030014,8,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030014,9,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030014,10,C,2008-10-16,30,New Building
1262690030014,11,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030014,12,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030014,13,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030014,14,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030014,15,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030014,16,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030014,17,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030014,19,C,2011-12-28,32,"Paving, Parking Lot, Slab"
1262690030014,1555293,C,2017-09-26,31,"Addtns, Remodels, Lease Space"
1262690030015,1,C,2007-01-02,30,New Building
1262690030015,2,C,2005-08-03,39,New Construction w/o Permit
1262690030015,3,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030015,4,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030015,5,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030015,6,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030015,7,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030015,8,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030015,9,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030015,10,C,2008-10-16,30,New Building
1262690030015,11,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030015,12,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030015,13,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030015,14,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030015,15,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030015,16,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030015,17,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030015,18,C,2011-05-05,30,New Building
1262690030015,19,C,2011-05-05,30,New Building
1262690030015,20,C,2011-05-05,30,New Building
1262690030015,21,C,2011-05-05,32,"Paving, Parking Lot, Slab"
1262690030016,1,C,2007-01-02,30,New Building
1262690030016,2,C,2005-08-03,39,New Construction w/o Permit
1262690030016,3,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030016,4,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030016,5,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030016,6,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030016,7,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030016,8,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030016,9,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030016,10,C,2008-10-16,30,New Building
1262690030016,11,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030016,12,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030016,13,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030016,14,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030016,15,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030016,16,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030016,17,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030016,18,C,1899-12-30,39,New Construction w/o Permit
1262690030017,1,C,2007-01-02,30,New Building
1262690030017,2,C,2005-08-03,39,New Construction w/o Permit
1262690030017,4,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030017,5,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030017,6,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030017,7,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030017,8,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030017,9,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030017,10,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030017,11,C,2008-10-16,30,New Building
1262690030017,12,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030017,13,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030017,14,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030017,15,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030017,16,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030017,17,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030017,18,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030017,19,C,2011-12-28,32,"Paving, Parking Lot, Slab"
1262690030017,20,C,2012-05-04,30,New Building
1262690030017,21,C,2012-05-04,32,"Paving, Parking Lot, Slab"
1262690030017,22,C,2012-06-27,31,"Addtns, Remodels, Lease Space"
1262690030017,23,C,2012-08-06,31,"Addtns, Remodels, Lease Space"
1262690030017,24,C,2012-09-21,31,"Addtns, Remodels, Lease Space"
1262690030018,1,C,2007-01-02,30,New Building
1262690030018,2,C,2005-08-03,39,New Construction w/o Permit
1262690030018,4,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030018,5,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030018,6,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030018,7,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030018,8,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030018,9,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030018,10,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030018,11,C,2008-10-16,30,New Building
1262690030018,12,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030018,13,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030018,14,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030018,15,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030018,16,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030018,17,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030018,18,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030018,19,C,2011-12-28,32,"Paving, Parking Lot, Slab"
1262690030018,20,C,2012-05-04,30,New Building
1262690030018,21,C,2012-05-04,32,"Paving, Parking Lot, Slab"
1262690030018,22,C,2012-06-27,31,"Addtns, Remodels, Lease Space"
1262690030018,23,C,2012-08-06,31,"Addtns, Remodels, Lease Space"
1262690030018,24,C,2012-09-21,31,"Addtns, Remodels, Lease Space"
1262690030018,2059619,C,2025-12-03,31,"Addtns, Remodels, Lease Space"
1262690030019,1878785,C,2022-05-25,31,"Addtns, Remodels, Lease Space"
1262690030019,1904978,C,2022-11-17,31,"Addtns, Remodels, Lease Space"
1262690030019,1953152,C,2023-10-06,31,"Addtns, Remodels, Lease Space"
1262690030019,1956901,C,2023-11-14,31,"Addtns, Remodels, Lease Space"
1262690030019,1985379,C,2024-06-03,31,"Addtns, Remodels, Lease Space"
1262800010001,1101571,C,2007-08-31,10,New Dwelling - permit
1262800010002,1101570,C,2007-08-31,10,New Dwelling - permit
1262800010003,972931,C,2004-10-27,10,New Dwelling - permit
1262800010004,972932,C,2004-10-27,10,New Dwelling - permit
1262800010005,1000548,C,2005-08-22,10,New Dwelling - permit
1262800010006,1,C,2005-09-20,09,New Dwelling - no permit
1262800010006,2,C,1899-12-30,07,Extra Features (OB&Y)
1262800010006,994939,C,2005-06-07,10,New Dwelling - permit
1262800010007,984446,C,2005-01-21,10,New Dwelling - permit
1262800010008,987544,C,2005-03-08,10,New Dwelling - permit
1262800010009,990627,C,2005-04-19,10,New Dwelling - permit
1262800010010,997377,C,2005-07-06,10,New Dwelling - permit
1262800010011,1035251,C,2006-02-20,10,New Dwelling - permit
1262800010012,1046717,C,2006-07-24,10,New Dwelling - permit
1262800010013,1,C,1899-12-30,07,Extra Features (OB&Y)
1262800010013,997411,C,2005-07-05,10,New Dwelling - permit
1262800010014,995396,C,2005-06-13,10,New Dwelling - permit
1262800010015,1,C,2008-02-15,07,Extra Features (OB&Y)
1262800010015,1004259,C,2005-10-10,10,New Dwelling - permit
1262800010016,1042003,C,2006-05-15,10,New Dwelling - permit
1262800010016,1481771,C,2016-02-10,07,Extra Features (OB&Y)
1262800010017,1007974,C,2005-11-18,10,New Dwelling - permit
1262800010018,1004944,C,2005-10-25,10,New Dwelling - permit
1262800010020,1865689,C,2022-02-09,32,"Paving, Parking Lot, Slab"
1262800020001,1341302,C,2013-02-20,10,New Dwelling - permit
1262800020002,1,C,2011-10-27,12,Repairs (Foundation / GM)
1262800020002,2,C,2005-09-20,09,New Dwelling - no permit
1262800020003,1,C,2005-09-20,09,New Dwelling - no permit
1262800020004,972928,C,2004-10-25,10,New Dwelling - permit
1262800020005,972927,C,2004-10-25,10,New Dwelling - permit
1262800020006,972926,C,2004-10-25,10,New Dwelling - permit
1262800020007,994940,C,2005-06-07,10,New Dwelling - permit
1262800020008,994941,C,2005-06-07,10,New Dwelling - permit
1262800020009,1036617,C,2006-03-09,10,New Dwelling - permit
1262800020010,972930,C,2004-10-27,10,New Dwelling - permit
1262800020011,972929,C,2004-10-27,10,New Dwelling - permit
1262800020012,972933,C,2004-10-27,10,New Dwelling - permit
1262800020013,1,C,2006-04-24,10,New Dwelling - permit
1262800020013,2,C,2008-02-26,15,Relocation / Bldg Move
1262800020014,1000964,C,2005-08-29,10,New Dwelling - permit
1262800020015,1000078,C,2005-08-15,10,New Dwelling - permit
1262800020016,1,C,1899-12-30,07,Extra Features (OB&Y)
1262800020016,2,C,1899-12-30,07,Extra Features (OB&Y)
1262800020016,990620,C,2005-04-19,10,New Dwelling - permit
1262800020017,1,C,1899-12-30,07,Extra Features (OB&Y)
1262800020017,983788,C,2005-01-10,10,New Dwelling - permit
1262800020018,1000549,C,2005-08-22,10,New Dwelling - permit
1262800020019,995382,C,2005-06-13,10,New Dwelling - permit
1262800020020,1008226,C,2005-11-29,10,New Dwelling - permit
1262800020021,1046718,C,2006-07-24,10,New Dwelling - permit
1262800020022,972934,C,2004-10-27,10,New Dwelling - permit
1262800020023,972936,C,2004-10-27,10,New Dwelling - permit
1262800020024,972935,C,2004-10-27,10,New Dwelling - permit
1262800020024,1245869,C,2010-10-27,07,Extra Features (OB&Y)
1262800020025,1012442,C,2005-12-28,10,New Dwelling - permit
1262800020026,1060739,C,2006-10-24,10,New Dwelling - permit
1262800020027,1032520,C,2006-01-13,10,New Dwelling - permit
1262800020028,992487,C,2005-05-13,10,New Dwelling - permit
1262800020029,997412,C,2005-07-05,10,New Dwelling - permit
1262800020030,1004256,C,2005-10-10,10,New Dwelling - permit
1262800020030,1887740,C,2022-07-21,07,Extra Features (OB&Y)
1262800020031,990270,C,2005-04-15,10,New Dwelling - permit
1262800020032,1,C,2009-01-01,07,Extra Features (OB&Y)
1262800020032,990271,C,2005-04-15,10,New Dwelling - permit
1262800020033,990272,C,2005-04-15,10,New Dwelling - permit
1262800020034,1004257,C,2005-10-10,10,New Dwelling - permit
1262800020035,1008282,C,2005-11-29,10,New Dwelling - permit
1262800020036,1001318,C,2005-09-07,10,New Dwelling - permit
1262800020037,1033385,C,2006-01-26,10,New Dwelling - permit
1262800020038,997378,C,2005-07-06,10,New Dwelling - permit
1262800020039,984445,C,2005-01-21,10,New Dwelling - permit
1262800020040,988558,C,2005-03-22,10,New Dwelling - permit
1262800020041,972971,C,2004-12-15,10,New Dwelling - permit
1262800020042,986501,C,2005-02-23,10,New Dwelling - permit
1262800020043,1001319,C,2005-09-07,10,New Dwelling - permit
1262800020044,1033386,C,2006-01-26,10,New Dwelling - permit
1262800020045,986270,C,2005-02-21,10,New Dwelling - permit
1262800020046,1,C,2007-02-21,07,Extra Features (OB&Y)
1262800020046,1033387,C,2006-01-26,10,New Dwelling - permit
1262800020047,994942,C,2005-06-07,10,New Dwelling - permit
1262800020048,992488,C,2005-05-13,10,New Dwelling - permit
1262800020049,997410,C,2005-07-05,10,New Dwelling - permit
1262800030001,1046631,C,2006-07-20,10,New Dwelling - permit
1262800030002,1038581,C,2006-03-30,10,New Dwelling - permit
1262800030003,1007975,C,2005-11-18,10,New Dwelling - permit
1262800030004,1004258,C,2005-10-10,10,New Dwelling - permit
1262800030005,1004260,C,2005-10-10,10,New Dwelling - permit
0401580900033,988584,C,2005-03-23,31,"Addtns, Remodels, Lease Space"
0401580900033,988585,C,2005-03-23,31,"Addtns, Remodels, Lease Space"
0401580900033,1160390,C,2008-04-03,32,"Paving, Parking Lot, Slab"
0401580900033,1160391,C,2008-04-03,31,"Addtns, Remodels, Lease Space"
0401580900033,1402527,C,2014-05-07,31,"Addtns, Remodels, Lease Space"
0401580900033,1402528,C,2014-05-07,31,"Addtns, Remodels, Lease Space"
0401580900033,1402529,C,2014-05-07,31,"Addtns, Remodels, Lease Space"
0401580900033,1402530,C,2014-05-07,30,New Building
0401580900033,1402531,C,2014-05-07,30,New Building
0401580900033,1402532,C,2014-05-07,30,New Building
0401580900033,1402533,C,2014-05-07,30,New Building
0401580900288,1088514,C,2007-02-09,84,Exempt Property
0401580900288,1088515,C,2007-02-09,84,Exempt Property
0401580900288,1441355,C,2015-04-27,31,"Addtns, Remodels, Lease Space"
0401580900288,1441357,C,2015-04-27,31,"Addtns, Remodels, Lease Space"
0401580900288,1451486,C,2015-07-01,31,"Addtns, Remodels, Lease Space"
0401580900288,1451491,C,2015-07-01,31,"Addtns, Remodels, Lease Space"
0401580900288,1451499,C,2015-07-01,31,"Addtns, Remodels, Lease Space"
0401580900288,1451503,C,2015-07-01,31,"Addtns, Remodels, Lease Space"
0401580900288,1451508,C,2015-07-01,31,"Addtns, Remodels, Lease Space"
0401580900288,1451511,C,2015-07-01,30,New Building
0401580900288,1466202,C,2015-10-06,31,"Addtns, Remodels, Lease Space"
0401580900288,1544459,C,2017-04-10,84,Exempt Property
0401580900288,1544745,C,2017-04-10,84,Exempt Property
0401580900288,1560730,C,2017-10-18,31,"Addtns, Remodels, Lease Space"
0401580900288,1560731,C,2017-10-18,31,"Addtns, Remodels, Lease Space"
0401580900288,1560732,C,2017-10-18,31,"Addtns, Remodels, Lease Space"
0401580900288,1560733,C,2017-10-18,32,"Paving, Parking Lot, Slab"
0401580900288,1560734,C,2017-10-18,31,"Addtns, Remodels, Lease Space"
0401580900288,1634623,C,2017-12-21,32,"Paving, Parking Lot, Slab"
0401580900288,1662633,C,2018-05-07,30,New Building
0401580900288,1666287,C,2018-04-11,84,Exempt Property
0401580900288,1676664,C,2018-07-24,84,Exempt Property
0401580900288,1676665,C,2018-07-24,84,Exempt Property
0401580900288,1676666,C,2018-07-24,84,Exempt Property
0401580900288,1676801,C,2018-07-24,31,"Addtns, Remodels, Lease Space"
0401580900288,1676802,C,2018-07-24,31,"Addtns, Remodels, Lease Space"
0401580900288,1676803,C,2018-07-24,31,"Addtns, Remodels, Lease Space"
0401580900288,1685669,C,2018-09-13,31,"Addtns, Remodels, Lease Space"
0401580900288,1769747,C,2020-04-06,32,"Paving, Parking Lot, Slab"
0401580900288,1786873,C,2020-08-28,30,New Building
0401580900288,1796107,C,2020-10-01,31,"Addtns, Remodels, Lease Space"
0401580900288,1815921,C,2021-03-11,30,New Building
0401580900288,1815922,C,2021-03-11,30,New Building
0401580900288,1815923,C,2021-03-11,30,New Building
0401580900288,1815924,C,2021-03-11,30,New Building
0401580900288,1815925,C,2021-03-11,30,New Building
0401580900288,1815926,C,2021-03-11,30,New Building
0401580900288,1815927,C,2021-03-11,30,New Building
0401580900288,1815928,C,2021-03-11,30,New Building
0401580900288,1815929,C,2021-03-11,30,New Building
0401580900288,1815930,C,2021-03-11,30,New Building
0401580900288,1815931,C,2021-03-11,30,New Building
0401580900288,1815932,C,2021-03-11,30,New Building
0401580900288,1815933,C,2021-03-11,30,New Building
0401580900288,1820577,C,2021-04-26,30,New Building
0401580900288,1820578,C,2021-04-26,30,New Building
0401580900288,1820579,C,2021-04-26,30,New Building
0401580900288,1820580,C,2021-04-26,30,New Building
0401580900288,1820581,C,2021-04-26,30,New Building
0401580900288,1820582,C,2021-04-26,30,New Building
0401580900288,1820583,C,2021-04-26,31,"Addtns, Remodels, Lease Space"
0401580900288,1835304,C,2021-07-19,31,"Addtns, Remodels, Lease Space"
0401580900288,1835305,C,2021-07-19,31,"Addtns, Remodels, Lease Space"
0401580900288,1835306,C,2021-07-19,31,"Addtns, Remodels, Lease Space"
0401580900288,1835307,C,2021-07-19,31,"Addtns, Remodels, Lease Space"
0401580900288,1835308,C,2021-07-19,30,New Building
0401580900288,1835309,C,2021-07-19,30,New Building
0401580900288,1835310,C,2021-07-19,30,New Building
0401580900288,1835311,C,2021-07-19,31,"Addtns, Remodels, Lease Space"
0401580900288,1835312,C,2021-07-19,30,New Building
0401580900288,1835313,C,2021-07-19,30,New Building
0401580900288,1835314,C,2021-07-19,30,New Building
0401580900288,1835315,C,2021-07-19,30,New Building
0401580900288,1835316,C,2021-07-19,30,New Building
0401580900288,1835317,C,2021-07-19,30,New Building
0401580900288,1835318,C,2021-07-19,30,New Building
0401580900288,1835319,C,2021-07-19,31,"Addtns, Remodels, Lease Space"
0401580900288,1835320,C,2021-07-19,30,New Building
0401580900288,1835321,C,2021-07-19,30,New Building
0401580900288,1835322,C,2021-07-19,30,New Building
0401580900288,1848452,C,2021-10-28,32,"Paving, Parking Lot, Slab"
0401580900288,1848453,C,2021-10-27,32,"Paving, Parking Lot, Slab"
0401580900288,1878110,C,2022-05-04,30,New Building
0401580900288,1904435,C,2022-11-28,32,"Paving, Parking Lot, Slab"
0401580900288,2039167,C,2025-07-22,32,"Paving, Parking Lot, Slab"
0401580900447,1796109,C,2020-10-09,32,"Paving, Parking Lot, Slab"
0401580900457,1769748,C,2020-04-17,32,"Paving, Parking Lot, Slab"
0221090010050,2,C,2009-06-12,07,Extra Features (OB&Y)
0221090040003,1,C,2003-10-06,31,"Addtns, Remodels, Lease Space"
0221090040003,3,C,2016-08-30,31,"Addtns, Remodels, Lease Space"
